id_llamada,fecha,hora,id_agente,nombre_agente,turno,area,antiguedad_años,tipo_gestion,canal,provincia_cliente,AHT_segundos,FCR,rellamado_7dias,PEC_error_critico,NPS_score,satisfaccion_agente,ausente,motivo_ausencia,columna_sistema_interno
CALL-00116,2024-08-30,19:24,AG006,Nicolás Pérez,Noche,Cobranzas,1,Baja de Servicio,Outbound,Santa Fe,388,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-01822,08/04/2024,15:45,AG008,Agustín Sánchez,Tarde,Ventas,2,Soporte Técnico,Inbound,Santa Fe,463,1,1,0,7.0,2,0,,SVC_AR_2024
CALL-01495,2024-07-20,18:48,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Outbound,Mendoza,478,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-02402,2024-05-03,22:32,AG001,Valentina López,Mañana,Atención al Cliente,3,Baja de Servicio,Outbound,Tucumán,509,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-01233,2024-04-02,21:11,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Soporte Técnico,Callback,Tucumán,601,1,1,1,1.0,5,0,,SVC_AR_2024
CALL-02662,2024-10-26,09:00,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Outbound,Rosario,379,0,0,1,3.0,3,0,,SVC_AR_2024
CALL-02893,2024-07-29,10:18,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Chat derivado a voz,Córdoba,408,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-04588,2024-07-16,11:24,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Consulta,Callback,Córdoba,136,0,1,0,,3,0,,SVC_AR_2024
CALL-01154,2024-04-17,14:44,AG014,Sebastián Castro,Tarde,Cobranzas,1,Baja de Servicio,Callback,Tucumán,386,0,1,1,2.0,4,1,Capacitación,SVC_AR_2024
CALL-03873,2024-04-20,19:59,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Callback,Buenos Aires,368,1,0,0,,4,0,,SVC_AR_2024
CALL-00058,2024-12-10,16:14,AG014,Sebastián Castro,Tarde,Cobranzas,1,Reclamo,Inbound,Buenos Aires,333,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-03651,2024-01-30,13:35,AG006,Nicolás Pérez,Noche,Cobranzas,1,Reclamo,Inbound,Tucumán,294,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04303,2024-05-09,17:41,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,CABA,579,1,0,1,6.0,1,0,,SVC_AR_2024
CALL-04961,2024-01-05,13:32,AG014,Sebastián Castro,Tarde,Cobranzas,1,Cobranza,Chat derivado a voz,Santa Fe,199,1,1,0,4.0,4,1,Sin justificar,SVC_AR_2024
CALL-01736,2024-12-08,09:21,AG008,Agustín Sánchez,Tarde,Ventas,2,Consulta,Callback,Buenos Aires,263,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-02197,2024-02-02,11:12,AG003,Camila Fernández,Noche,Soporte Técnico,5,Reclamo,Inbound,Tucumán,391,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-03576,2024-04-09,19:00,AG013,ValentÃ­na LÃ³pez,Mañana,Atención al Cliente,7,Baja de Servicio,Chat derivado a voz,Tucumán,457,1,0,1,6.0,5,0,,SVC_AR_2024
CALL-02476,2024-06-28,08:30,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Callback,CABA,331,1,0,0,,4,0,,SVC_AR_2024
CALL-02565,2024-11-05,11:01,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Outbound,Buenos Aires,367,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-03180,2024-06-28,07:07,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Chat derivado a voz,Tucumán,359,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04059,2024-12-17,20:44,AG004,Lucas García,Mañana,Ventas,2,Cobranza,Callback,CABA,368,1,0,0,6.0,3,0,,SVC_AR_2024
CALL-03680,2024-08-11,08:00,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Chat derivado a voz,Tucumán,484,1,1,0,,4,0,,SVC_AR_2024
CALL-00708,2024-12-17,17:21,AG001,Valentina López,Mañana,Atención al Cliente,3,Consulta,Inbound,Rosario,290,1,1,0,5.0,4,0,,SVC_AR_2024
CALL-04295,2024-09-12,13:40,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Callback,CABA,532,1,0,0,5.0,5,0,,SVC_AR_2024
CALL-01094,2024-06-21,13:43,AG001,Valentina López,Mañana,Atención al Cliente,3,Consulta,Inbound,Rosario,205,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-04461,2024-02-12,21:41,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Inbound,Rosario,344,0,1,0,4.0,4,0,,SVC_AR_2024
CALL-01377,2024-08-24,12:24,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Inbound,Buenos Aires,380,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-04929,2024-05-18,20:57,AG012,Ignacio Herrera,Noche,Ventas,2,Venta,Outbound,Tucumán,453,0,0,0,5.0,4,0,,SVC_AR_2024
CALL-00073,2024-10-03,08:22,AG001,Valentina López,Mañana,Atención al Cliente,3,Baja de Servicio,Inbound,Rosario,449,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-01923,2024-12-23,19:10,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Chat derivado a voz,Córdoba,257,1,0,1,4.0,5,0,,SVC_AR_2024
CALL-03195,2024-04-19,20:30,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Callback,Córdoba,212,1,0,1,3.0,5,0,,SVC_AR_2024
CALL-01765,07/07/2024,07:27,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Reclamo,Callback,Santa Fe,369,1,1,0,8.0,5,0,,SVC_AR_2024
CALL-00744,2024-11-24,20:55,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Callback,Mendoza,450,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-04208,2024-07-17,18:04,AG004,Lucas García,Mañana,Ventas,2,Consulta,Inbound,Buenos Aires,212,1,1,0,6.0,4,0,,SVC_AR_2024
CALL-01006,2024-03-27,08:39,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Baja de Servicio,Inbound,Córdoba,377,1,0,0,,5,0,,SVC_AR_2024
CALL-02669,2024-02-16,18:40,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Outbound,CABA,396,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-01191,2024-04-07,07:45,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Chat derivado a voz,Buenos Aires,228,1,0,1,5.0,4,0,,SVC_AR_2024
CALL-03634,2024-12-26,11:07,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Soporte Técnico,Outbound,Tucumán,517,0,1,0,2.0,4,0,,SVC_AR_2024
CALL-02602,2024-08-31,11:48,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Chat derivado a voz,CABA,393,0,1,0,3.0,4,0,,SVC_AR_2024
CALL-01126,2024-06-25,11:17,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Chat derivado a voz,CABA,329,1,0,0,9.0,4,1,,SVC_AR_2024
CALL-01242,2024-07-15,10:31,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Inbound,Córdoba,389,0,0,0,,3,0,,SVC_AR_2024
CALL-04774,2024-09-30,07:04,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,CABA,505,0,1,0,4.0,5,0,,SVC_AR_2024
CALL-04332,2024-02-12,20:31,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Reclamo,Chat derivado a voz,Córdoba,380,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-03464,2024-10-02,21:08,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Cobranza,Inbound,Mendoza,290,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-00999,2024-06-22,08:42,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Inbound,Rosario,529,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-03408,2024-09-20,21:31,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Chat derivado a voz,Rosario,157,0,1,1,1.0,1,0,,SVC_AR_2024
CALL-02685,2024-10-07,22:28,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Outbound,Tucumán,373,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-01578,2024-09-12,13:34,AG014,Sebastián Castro,Tarde,Cobranzas,1,Baja de Servicio,Chat derivado a voz,Santa Fe,303,1,0,0,5.0,4,0,,SVC_AR_2024
CALL-04806,2024-05-13,18:41,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Consulta,Chat derivado a voz,Santa Fe,243,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-01827,2024-08-03,09:23,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Outbound,Santa Fe,472,1,0,1,5.0,4,0,,SVC_AR_2024
CALL-03314,2024-12-30,20:59,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Cobranza,Callback,CABA,154,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-01906,2024-05-31,13:43,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Chat derivado a voz,Buenos Aires,379,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-03559,2024-12-21,19:41,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Consulta,Inbound,CABA,229,0,0,1,4.0,4,0,,SVC_AR_2024
CALL-00441,2024-12-19,14:03,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Inbound,Córdoba,341,1,0,0,7.0,4,1,,SVC_AR_2024
CALL-04967,2024-12-12,11:29,AG003,Camila Fernández,Noche,Soporte Técnico,5,Venta,Callback,Rosario,600,1,0,0,5.0,2,0,,SVC_AR_2024
CALL-01101,2024-12-18,17:54,AG003,Camila Fernández,Noche,Soporte Técnico,5,Baja de Servicio,Inbound,Mendoza,437,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04035,2024-10-05,17:22,AG003,Camila Fernández,Noche,Soporte Técnico,5,Venta,Callback,CABA,516,0,0,0,6.0,4,0,,SVC_AR_2024
CALL-04002,2024-02-29,11:46,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Consulta,Callback,CABA,83,1,0,0,8.0,5,1,Sin justificar,SVC_AR_2024
CALL-00650,2024-07-01,11:08,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Outbound,Buenos Aires,394,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-01547,2024-09-19,12:59,AG001,Valentina López,Mañana,Atención al Cliente,3,Reclamo,Outbound,Mendoza,349,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-03561,2024-08-01,11:09,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Reclamo,Callback,Córdoba,377,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04832,2024-06-21,12:51,AG006,Nicolás Pérez,Noche,Cobranzas,1,Reclamo,Callback,Rosario,302,0,0,0,8.0,3,0,,SVC_AR_2024
CALL-03185,2024-12-29,09:49,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Outbound,CABA,348,1,0,0,9.0,1,0,,SVC_AR_2024
CALL-03208,2024-01-21,21:49,AG003,Camila Fernández,Noche,Soporte Técnico,5,Venta,Inbound,Tucumán,481,1,0,0,,5,0,,SVC_AR_2024
CALL-03766,2024-03-09,09:42,AG012,Ignacio Herrera,Noche,Ventas,2,Soporte Técnico,Chat derivado a voz,Tucumán,533,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-00631,2024-08-12,16:34,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Outbound,Mendoza,332,0,0,0,7.0,4,0,,SVC_AR_2024
CALL-00673,2024-09-23,14:26,AG012,Ignacio Herrera,Noche,Ventas,2,Soporte Técnico,Chat derivado a voz,Mendoza,558,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-01250,2024-09-11,22:34,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Cobranza,Inbound,Mendoza,171,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-00483,2024-02-21,12:55,AG008,Agustín Sánchez,Tarde,Ventas,2,Consulta,Chat derivado a voz,Santa Fe,190,1,0,0,9.0,1,0,,SVC_AR_2024
CALL-01585,2024-12-17,17:32,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Baja de Servicio,Callback,Santa Fe,464,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-03096,2024-11-10,20:55,AG008,Agustín Sánchez,Tarde,Ventas,2,Cobranza,Outbound,Buenos Aires,256,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-04744,2024-04-02,07:00,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Inbound,Córdoba,415,1,0,0,4.0,4,0,,SVC_AR_2024
CALL-03059,2024-04-13,13:33,AG001,Valentina López,Mañana,Atención al Cliente,3,Reclamo,Callback,CABA,407,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-01463,2024-11-11,17:06,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Cobranza,Chat derivado a voz,Córdoba,194,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-04074,2024-08-13,07:12,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Callback,Rosario,420,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-04916,2024-08-22,22:53,AG014,Sebastián Castro,Tarde,Cobranzas,1,Venta,Callback,CABA,436,0,1,0,3.0,5,0,,SVC_AR_2024
CALL-02579,2024-01-09,16:44,AG004,Lucas García,Mañana,Ventas,2,reclamo,Chat derivado a voz,Mendoza,424,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-03826,2024-10-25,15:32,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Inbound,Tucumán,419,0,0,0,5.0,3,0,,SVC_AR_2024
CALL-00050,2024-07-23,17:01,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Chat derivado a voz,CABA,344,0,0,0,6.0,2,1,Capacitación,SVC_AR_2024
CALL-04304,2024-05-03,21:31,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Chat derivado a voz,Tucumán,480,1,0,1,6.0,3,0,,SVC_AR_2024
CALL-03078,2024-02-14,18:05,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Inbound,Santa Fe,366,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-00859,2024-01-15,09:09,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Venta,Chat derivado a voz,Buenos Aires,391,1,0,0,10.0,5,1,,SVC_AR_2024
CALL-01073,2024-09-30,19:12,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Consulta,Callback,Tucumán,198,1,0,0,,4,0,,SVC_AR_2024
CALL-00720,2024-11-23,13:20,AG010,Tomás González,Mañana,Cobranzas,1,Venta,Chat derivado a voz,Rosario,330,0,1,0,4.0,3,0,,SVC_AR_2024
CALL-03606,2024-11-16,11:51,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Outbound,CABA,368,1,0,0,5.0,4,0,,SVC_AR_2024
CALL-02632,2024-09-14,17:31,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Consulta,Inbound,CABA,234,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-04889,2024-10-15,09:27,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Inbound,Buenos Aires,424,1,1,0,6.0,3,0,,SVC_AR_2024
CALL-01661,2024-06-13,07:50,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Cobranza,Callback,CABA,333,0,1,0,,1,0,,SVC_AR_2024
CALL-01657,2024-03-31,07:08,AG003,Camila Fernández,Noche,Soporte Técnico,5,Reclamo,Callback,Rosario,324,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-02426,2024-10-22,13:44,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Inbound,Buenos Aires,503,1,0,0,8.0,1,0,,SVC_AR_2024
CALL-04608,2024-08-21,13:46,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Outbound,Mendoza,325,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04243,2024-01-08,08:51,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Baja de Servicio,Chat derivado a voz,Buenos Aires,441,0,1,1,2.0,4,0,,SVC_AR_2024
CALL-04990,2024-06-08,20:05,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Callback,Tucumán,330,1,0,0,8.0,1,0,,SVC_AR_2024
CALL-04458,2024-01-28,11:38,AG012,Ignacio Herrera,Noche,Ventas,2,Reclamo,Callback,Córdoba,443,0,1,1,,4,0,,SVC_AR_2024
CALL-04491,2024-02-26,16:00,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Venta,Chat derivado a voz,Tucumán,543,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-03327,2024-04-16,09:31,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Callback,Santa Fe,224,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04767,2024-09-27,15:32,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consulta,Callback,Santa Fe,293,1,0,0,,3,0,,SVC_AR_2024
CALL-04140,2024-01-17,21:48,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Inbound,Tucumán,187,1,0,0,,5,0,,SVC_AR_2024
CALL-02607,2024-10-01,10:24,AG012,Ignacio Herrera,Noche,Ventas,2,Cobranza,Inbound,Córdoba,239,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-01386,2024-09-23,10:15,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Callback,Santa Fe,349,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-03860,17/03/2024,19:51,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Callback,Mendoza,304,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-01400,2024-08-03,09:03,AG012,Ignacio Herrera,Noche,Ventas,2,Soporte Técnico,Inbound,Santa Fe,15000,0,0,0,8.0,4,0,,SVC_AR_2024
CALL-01196,2024-01-30,18:00,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,CABA,475,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-01409,2024-12-26,18:04,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Soporte Técnico,Chat derivado a voz,CABA,510,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-03849,2024-04-08,15:50,AG010,Tomás González,Mañana,Cobranzas,1,Soporte Técnico,Inbound,Buenos Aires,549,1,0,0,6.0,3,0,,SVC_AR_2024
CALL-01799,2024-01-04,09:11,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Outbound,Tucumán,9999,1,1,1,4.0,5,0,,SVC_AR_2024
CALL-01476,2024-10-25,14:40,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Baja de Servicio,Outbound,Córdoba,468,1,0,0,,3,0,,SVC_AR_2024
CALL-03272,2024-01-28,20:49,AG014,Sebastián Castro,Tarde,Cobranzas,1,Baja de Servicio,Callback,Tucumán,465,1,0,1,,2,0,,SVC_AR_2024
CALL-00036,2024-06-09,14:16,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Chat derivado a voz,Santa Fe,313,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-03564,2024-04-27,11:42,AG006,Nicolás Pérez,Noche,Cobranzas,1,Cobranza,Chat derivado a voz,Santa Fe,342,0,1,1,1.0,5,0,,SVC_AR_2024
CALL-02346,2024-07-13,21:53,AG012,Ignacio Herrera,Noche,Ventas,2,Cobranza,Inbound,Santa Fe,241,1,0,1,5.0,2,0,,SVC_AR_2024
CALL-03231,2024-07-23,12:40,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Chat derivado a voz,Córdoba,389,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02360,2024-03-31,12:09,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Inbound,Santa Fe,394,0,1,0,7.0,4,0,,SVC_AR_2024
CALL-02207,2024-12-02,09:40,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Outbound,Buenos Aires,517,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-04772,2024-01-14,10:54,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Outbound,CABA,362,1,0,0,,4,0,,SVC_AR_2024
CALL-01287,2024-02-12,11:04,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Reclamo,Callback,Rosario,331,0,1,0,5.0,3,0,,SVC_AR_2024
CALL-00350,2024-04-15,08:36,AG003,Camila Fernández,Noche,Soporte Técnico,5,Reclamo,Outbound,Córdoba,408,1,1,0,4.0,4,0,,SVC_AR_2024
CALL-02138,2024-04-13,18:58,AG012,Ignacio Herrera,Noche,Ventas,2,Reclamo,Inbound,Santa Fe,435,1,1,0,6.0,5,0,,SVC_AR_2024
CALL-02692,2024-05-18,18:49,AG004,Lucas García,Mañana,Ventas,2,Reclamo,Inbound,CABA,355,0,1,0,6.0,3,0,,SVC_AR_2024
CALL-04854,2024-05-08,13:22,AG014,Sebastián Castro,Tarde,Cobranzas,1,Baja de Servicio,Inbound,CABA,361,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-04575,2024-07-13,07:31,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Outbound,CABA,248,1,0,0,,2,0,,SVC_AR_2024
CALL-01682,2024-08-27,17:08,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Inbound,Córdoba,442,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-04635,2024-12-12,11:59,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Venta,Inbound,Córdoba,351,1,0,0,7.0,5,1,,SVC_AR_2024
CALL-01444,2024-07-10,22:18,AG015,ValentÃ­na LÃ³pez,Noche,Soporte Técnico,3,Baja de Servicio,Inbound,Córdoba,524,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-03265,2024-03-12,08:06,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Cobranza,Inbound,Rosario,238,1,0,0,8.0,2,0,,SVC_AR_2024
CALL-01672,2024-07-26,21:13,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Callback,CABA,221,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-03658,2024-01-02,22:26,AG010,Tomás González,Mañana,Cobranzas,1,Venta,Inbound,Tucumán,465,1,0,1,,4,0,,SVC_AR_2024
CALL-01180,2024-02-26,20:04,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Chat derivado a voz,Rosario,297,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-02799,2024-08-24,12:14,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Chat derivado a voz,Rosario,432,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-01693,21/05/2024,15:40,AG012,Ignacio Herrera,Noche,Ventas,2,Baja de Servicio,Chat derivado a voz,Córdoba,483,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-03899,2024-06-23,13:38,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Reclamo,Inbound,CABA,379,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00373,2024-01-09,09:00,AG008,Agustín Sánchez,Tarde,Ventas,2,Consulta,Inbound,Rosario,217,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-03635,2024-08-05,21:25,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Outbound,Rosario,328,1,0,0,,4,0,,SVC_AR_2024
CALL-01917,2024-04-14,07:10,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Rosario,543,1,0,0,8.0,2,0,,SVC_AR_2024
CALL-01358,2024-12-07,22:27,AG003,Camila Fernández,Noche,Soporte Técnico,5,consulta ,Chat derivado a voz,CABA,291,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-01826,2024-08-04,07:19,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Soporte Técnico,Inbound,CABA,547,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-00787,2024-10-21,11:20,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Baja de Servicio,Inbound,Mendoza,371,1,0,0,6.0,5,0,,SVC_AR_2024
CALL-00470,2024-11-16,14:14,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Outbound,CABA,172,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-00141,2024-02-20,18:34,AG004,Lucas García,Mañana,Ventas,2,Venta,Inbound,Santa Fe,502,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-00789,2024-05-04,08:08,AG003,Camila Fernández,Noche,Soporte Técnico,5,Soporte Técnico,Callback,Rosario,621,0,1,1,4.0,2,0,,SVC_AR_2024
CALL-00324,2024-01-14,21:45,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Cobranza,Inbound,Rosario,243,1,0,1,6.0,3,0,,SVC_AR_2024
CALL-00051,2024-08-10,18:46,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Inbound,Santa Fe,320,0,1,0,10.0,5,0,,SVC_AR_2024
CALL-00715,2024-06-03,13:33,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Inbound,Rosario,405,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-04503,2024-07-16,07:19,AG008,Agustín Sánchez,Tarde,Ventas,2,Soporte Técnico,Outbound,Tucumán,567,0,0,0,,5,0,,SVC_AR_2024
CALL-02841,2024-11-15,13:48,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Reclamo,Outbound,Córdoba,397,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-02447,2024-04-13,08:51,AG004,Lucas García,Mañana,Ventas,2,Venta,Chat derivado a voz,Rosario,452,1,0,0,,4,0,,SVC_AR_2024
CALL-04829,2024-03-28,09:03,AG014,Sebastián Castro,Tarde,Cobranzas,1,Consulta,Callback,Buenos Aires,145,1,0,0,,2,0,,SVC_AR_2024
CALL-04776,2024-02-15,21:03,AG008,Agustín Sánchez,Tarde,Ventas,2,Consulta,Chat derivado a voz,Rosario,178,1,1,0,10.0,4,0,,SVC_AR_2024
CALL-04611,2024-12-22,19:56,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Venta,Chat derivado a voz,Buenos Aires,424,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-03036,2024-05-05,19:12,AG014,Sebastián Castro,Tarde,Cobranzas,1,Consulta,Chat derivado a voz,Tucumán,211,0,0,0,7.0,5,0,,SVC_AR_2024
CALL-02667,2024-03-12,21:05,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Soporte Técnico,Callback,Mendoza,526,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-00407,2024-12-02,14:17,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Inbound,Rosario,217,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-03381,2024-12-17,14:52,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Chat derivado a voz,Buenos Aires,288,0,0,0,5.0,3,0,,SVC_AR_2024
